userName,content,score,at
Pengguna Google,kenapa sihh aku udah ubah no ponsel ku dengan yang baru masih aja kode utp nya masuk ke no yang lama bangkek....susah banget mau daftar aja padahal udah ada akun udah di perbarui i juga malah gak bisa hadee,1,2026-03-03 02:55:42
Pengguna Google,terima kasih shopee telah bekerja sama dengan kami,5,2026-03-03 02:50:48
Pengguna Google,mantap,5,2026-03-03 02:46:14
Pengguna Google,"Saya Turunkan Bintang nya. karena Sering Keluar Sendiri. apalagi kalo Saat Moment"" tertentu. Jangan kan mau belanja,masuk aplikasi az sulit banget.Djancuk!!! 😡😠😤",1,2026-03-03 02:46:01
Pengguna Google,tolong semua developer shopee harus menyediakan FITUR DOWNLOAD STATEMENT DI DALAM HALAMAN RIWAYATNYA.,1,2026-03-03 02:44:49
Pengguna Google,ok,4,2026-03-03 02:44:30
Pengguna Google,"belanja di shoppe emang mantap , bonus bahkan diskon harga ,pokok nya mantul la pokoknya. tapi saran saya kalau bisa akun pembayaran nya bisa juga donk melalui apk DANA Krn tidak semua orang memiliki rekening.",5,2026-03-03 02:40:06
Pengguna Google,keren,5,2026-03-03 02:40:03
Pengguna Google,"sangat membantu emak2 yg males nawar males keluar,sat set barang datang,,ijin yg pakai shopie pay cicilanya bagus mbok setahun sekali d kasih bonus gitu,🙏",5,2026-03-03 02:37:55
Pengguna Google,NAJIS IKLAN NYA HAMA BNGT ANJ GUA GA PENCET TUH APLIKASI TBTB MASUK KE SHOPPE TOLONG KURANGIN IKLAN SHOPPE,2,2026-03-03 02:36:58
Pengguna Google,aplikasi yg memuaskan meskipun saya GK bisa ganti akun lg,5,2026-03-03 02:36:16
Pengguna Google,"aplihasi ini bagus banget pokoknya! Bisa belanja banyak promoo!! Tapii ada hal yang paling nggak ku suka dari ini , yaitu kenapa kalau kita berbelanjan pasti nggak sesui ekspetasi contohnya kayak aku misalnya beli kipas warna ""pink"" knp datang warna ""orenn?""",4,2026-03-03 02:35:15
Pengguna Google,"Klo bisa promo gratis ongkir nya tiap hari spy tiba"" klo mau belanja tanpa pikir nunggu shopee sale, mksh 👍😊",5,2026-03-03 02:35:09
Pengguna Google,kek taii,1,2026-03-03 02:35:05
Pengguna Google,sangat membantu,5,2026-03-03 02:33:30
Pengguna Google,"sumpah shoope doang ribet kalau pengembalian uang kembali akibat barang rusak/tidak berfungsi, mending si biru kemana mana dah asli kapok",1,2026-03-03 02:29:14
Pengguna Google,cepet sistem nya mantap,5,2026-03-03 02:27:47
Pengguna Google,Software yang sangat membantu dalam hal penjualan,5,2026-03-03 02:26:31
Pengguna Google,good aplication,3,2026-03-03 02:26:07
Pengguna Google,sangat puas,5,2026-03-03 02:22:32
Pengguna Google,fitur neko ga jelas cuma bikin emosi pas puasa,1,2026-03-03 02:21:20
Pengguna Google,"shopee makin sekarang buruk kali pengiriman nya terutama dari bogor ke medan masa lebih dari seminggu baru sampai medan, itu kurir nya nyabu atau gimana bagusan lg lazada sekrang pengiriman cepatttt😡😡",1,2026-03-03 02:17:38
Pengguna Google,Mantap bisa order barang saya akan beri bintang lima kalau saya di beri gratis ongkir sebulan😁😁 wah baik banget shoppe saya setiap beli barang ongkirnya cuma 2k mantapppp,5,2026-03-03 02:15:40
Pengguna Google,"neko tuh ai murahan, kata kata ke user juga ga pantas pokoknya big no banget masak iya sekelas ai omongannya kek gitu, padahal udah dibilang loh kalau gue gamau koin lah aku kira itu ai apaan bentuknya bagus taunya ai gajelas gitu, hapus aja tuh neko daripada gue spam bintang 1 di sini",1,2026-03-03 02:15:38
Pengguna Google,shopee the best,5,2026-03-03 02:14:51
Pengguna Google,ongkirnya 3 kali harga barang.. gila..bikin males belanja,1,2026-03-03 02:11:23
Pengguna Google,"pengiriman lama bangetttt, dari dulu ga berbubah2 pengiriman man nya, evaluasi dong",1,2026-03-03 02:10:21
Pengguna Google,pengiriman nya sangat lambat,3,2026-03-03 02:09:55
Pengguna Google,mau beli apa-apa jadi mudah,5,2026-03-03 02:09:38
Pengguna Google,suka berbelanja disini,5,2026-03-03 02:09:13
Pengguna Google,ALHaMDuLiLLaH .... seMua BaRaNg Yg SaYa PeSaN BaGuS & TiDaK MeNgeCeWaKaN .....😎,5,2026-03-03 02:08:36
Pengguna Google,Alhamdulillah,5,2026-03-03 02:07:32
Pengguna Google,sangat membantu,5,2026-03-03 02:05:02
Pengguna Google,"kasih diskon 99,9 %😁",5,2026-03-03 02:03:22
Pengguna Google,puaaaaaasssssss,5,2026-03-03 02:02:05
Pengguna Google,pengiriman nya udah mulai lama terus sekarang. bisa sampek 4. sampai 9 hari. dak kek dulu 3/4 hari udah nyampe,3,2026-03-03 02:00:48
Pengguna Google,murah meriah terbaik shopee ku,5,2026-03-03 01:58:13
Pengguna Google,"terakhir deh pke shopee, ga lagi lagi. terutama si ekspedisi maruk serakah tapi ga mumpuni hahaha, yuk move ke platform sebelah aja. aku kmrn order di tiktok, beneran 2 hari nyampe pdhl dr lokasi yg sama lol bgt",1,2026-03-03 01:58:07
Pengguna Google,"Neko chat nya pemaksa cerita batal puasa. Padahal dah di jelasin, puasa ga berat, biasa aja. Masih jg ga ngerti dan maksa, terus tiba-tiba keluar dari chat. Fitur aneh, plenger bgt",1,2026-03-03 01:57:59
Pengguna Google,semoga tetap Istiqomah,5,2026-03-03 01:56:03
Pengguna Google,"jujur dibuat bingung sama aplikasi ini, pemesanan baru 3× eh tiba tiba langsung gabisa cod padahal baru pertama kali mesen dan harganya juga ga sampe berjuta', gaada mslh penolakan paket atau apapun. tolong diperbaiki ya jangan sembarangan asal non aktifkan cod lah!!",2,2026-03-03 01:53:09
Pengguna Google,mantap,5,2026-03-03 01:53:06
Pengguna Google,Pemesanan dan kedatangan barang relatif cepat dan klo ada kesalahan mudah utk ditukar atau dikembalikan.,5,2026-03-03 01:52:05
Pengguna Google,apa apaan asu paket reguler datang nya hampir 2 minggu,2,2026-03-03 01:48:09
Pengguna Google,Untuk barang barang yang di jual berkualitas,5,2026-03-03 01:47:35
Pengguna Google,"shopee mantapppp habisss platform yg top banget ,pertahankan manajemennya kerennn❤️❤️❤️❤️❤️",5,2026-03-03 01:46:42
Pengguna Google,apaan dah shoppe sekarang kalo buka aplikasi ada iklannya dulu mana lama pula iklanya,1,2026-03-03 01:46:21
Pengguna Google,logout gak jelas,1,2026-03-03 01:44:43
Pengguna Google,lama pengiriman nya,1,2026-03-03 01:44:41
Pengguna Google,"pelayanan shopee sdh bagus,,cmn soal expedisi harusnya tdk usah bekerja sama dengan JNE karna brg slalu tdk dikirim kasian parah penjualnya",5,2026-03-03 01:44:18
Pengguna Google,tarik tunai saldo sendiri harus foto wajah dan foto KTP. ribet,3,2026-03-03 01:44:06
Pengguna Google,shopee sangat membantu bagus seru juga maen game di shopee,5,2026-03-03 01:42:49
Pengguna Google,Top,5,2026-03-03 01:41:33
Pengguna Google,bagus kli nih,1,2026-03-03 01:39:22
Pengguna Google,sudah bagus sekarang saya kasih bintang 5,5,2026-03-03 01:38:09
Pengguna Google,"pengalaman saya bagus pelayanan nya cuma kadang ada barang yang pecah min, mau di kembalikan kasihan kurir dan emang barangnya juga gak mahal but is ok min and thank you",4,2026-03-03 01:37:03
Pengguna Google,pengiriman sangat lama banyak paket numpuk digudang gak ada tanggung jawabnya dari shopee,1,2026-03-03 01:36:28
Pengguna Google,mantap skali,5,2026-03-03 01:36:19
Pengguna Google,baik,5,2026-03-03 01:34:40
Pengguna Google,lumayan lebih murah dripada ditoko ofline,5,2026-03-03 01:32:33
Pengguna Google,bagus,5,2026-03-03 01:32:21
Pengguna Google,mantap,5,2026-03-03 01:31:25
Pengguna Google,prngiriman lama banget,1,2026-03-03 01:31:06
Pengguna Google,belanja puas. pengembalian barang rusak mudah. seller seller recommended,5,2026-03-03 01:31:04
Pengguna Google,"GAK AKAN BELANJA LAGI DI SHOPEE SELAMA MEREKA MASIH BEKERJA SAMA DENGAN SICEPAT, NAMANYA SICEPAT, TAPI PENGIRIMANNYA LUAR BIASA LAMBAT, BUKAN SEKALI DUA KALI. MENDINGAN DI TIK TOK SHOP, PENGIRIMAN CEPAT",1,2026-03-03 01:30:27
Pengguna Google,pengiriman lama.,1,2026-03-03 01:29:55
Pengguna Google,amanah terus ya bos..,5,2026-03-03 01:28:44
Pengguna Google,"maaf ya saya bintang satu, Soalnya permasalahan saya cuman verifikasi KTP doang susah bener padahal cuman mau memferivikasi Aktivasi SHOPE pay plus sudah 2 Minggu blum bisa terpecahkan",1,2026-03-03 01:28:10
Pengguna Google,sangat membantu,5,2026-03-03 01:27:48
Pengguna Google,trimakasih,5,2026-03-03 01:26:53
Pengguna Google,"ngeri ni toko olshop barangnya kebanyakan ga sesuai dng iklannya,,banyak kecewanya",1,2026-03-03 01:24:39
Pengguna Google,"parahhhh terakhir saya blnja online di sini 3 x pengiriman ditunda padahal pesanan udh ditngan kurir smpai hari trakhir estimasi sma skli ga datang tpi di status pengiriman katanya saya menolak pesanan jasa kirimnya spx hemat itu parahh bgtt ga lagi""saya belanja disini",2,2026-03-03 01:22:40
Pengguna Google,Shoppe semakin ok diskon dan promonya 👍,5,2026-03-03 01:21:11
Pengguna Google,"aplikasi belum sepenuhnya bisa saya gunakan fitur""nya",4,2026-03-03 01:19:39
Pengguna Google,"woi kenapaa gratis ongkir nya hilang si tpi katanya gratis ongkir rp 0 pas saya chekout brg malah kena ongkir mana mahal lagi kenapa sih terus aja begitu perbaiki dong kecewa berat sama apk shopee skrng bnyk banget ilangin voucher"" makin mahal nggak jelas pdhl aku pengguna shopee kalau apa"" mau belanja online pasti ke shopee ini pliss perbaiki sekarang pdhl skrg lagi flashsale hrg prodak sdng murah2 tpi pas co bumm ongkirnya",1,2026-03-03 01:19:11
Pengguna Google,sangat memuaskan & menyenangkan,5,2026-03-03 01:18:19
Pengguna Google,semua kebutuhan yg dicari ada..,5,2026-03-03 01:15:22
Pengguna Google,"bagus sih aplikasi nya cumn skrng apa"" gampang dikembalikan pdhl blom juga sepakat SMA pembeli bahkan ada yang udh di transfer TPI barang nya ttp diretur",3,2026-03-03 01:15:20
Pengguna Google,"dua kata, Shopee juosss,",5,2026-03-03 01:14:21
Pengguna Google,"menurut saya aplikasi jual beli online shopee paling nyaman , cuma kadang ada beberapa toko yg kurang jujur dengan barang yg di jual",5,2026-03-03 01:14:02
Pengguna Google,mantap,5,2026-03-03 01:13:20
Pengguna Google,sangat membantu,3,2026-03-03 01:08:38
Pengguna Google,mantap,5,2026-03-03 01:04:38
Pengguna Google,"ini yang buat malas belanja di shope makin lama untuk pengantarannya apalagi SPX padahal reguler tapi rasa hemat udh hampir 1 minggu tak sampai""",1,2026-03-03 01:04:31
Pengguna Google,Barangnya bagus,5,2026-03-03 01:02:27
Pengguna Google,lebih baik dulu daripada sekarang dulu pengiriman bisa milih lewat apa semenjang cuma spx ada pengiriman sering molor,2,2026-03-03 01:00:40
Pengguna Google,"makin kesini makin kesana,,ada tambahan biaya subtotal ukuran khusus,,,parah",1,2026-03-03 00:59:23
Pengguna Google,sekarang sudah gak bisa nikmatin ongkir murah lagi 😂,1,2026-03-03 00:58:43
Pengguna Google,"TOL0L (tolong) untuk pihak ekspedisi SPX jangan terlalu di push kerja kebanjiran paket sementara kekurangan tenaga kerja jadinya paket ga dikirim"" lebih seminggu kadang sebulan jangan maruk amat spx mulu ada banyak opsi pengiriman tolol sekali lagi diperbaiki ya",1,2026-03-03 00:56:24
Pengguna Google,mantap,5,2026-03-03 00:50:44
Pengguna Google,di buat kesal krn nungguin paket tiba tiba muter balik secara gak di sadari saya. selebihnya ok so much,1,2026-03-03 00:50:00
Pengguna Google,"Suka-suka mu aja buat estimasi pengiriman berubah berubah seenak jidat mu aja, sekarang mending belanja di TIKTOK",1,2026-03-03 00:49:56
Pengguna Google,"sekarang sudah enak ada sopee. belanja jadi gampang. tapi, yg membuat kecewa, di jasa kirim, yg semangkin hari semangkin lambat.",5,2026-03-03 00:47:53
Pengguna Google,membantu dalam jual beli online,5,2026-03-03 00:44:37
Pengguna Google,"kesal, setiap buka shopee langsung muncul video otomatis... jadi males mau buka shopee. enakan LAZADA, buka tanpa gangguan live video",1,2026-03-03 00:41:24
Pengguna Google,mantabb produk2nya,5,2026-03-03 00:40:56
Pengguna Google,MANTAB,5,2026-03-03 00:38:51
Pengguna Google,ok,4,2026-03-03 00:38:33
Pengguna Google,sangat membantu,5,2026-03-03 00:38:20
Pengguna Google,mantap,5,2026-03-03 00:37:48
Pengguna Google,"kok sekarang banyak lag dan bug ya, minta diperbarui aku perbarui, tapi malah parah sampai check out sendiri, untung bisa dibatalkan",1,2026-03-03 00:37:47
Pengguna Google,"pesanan tidak sesuai permintaan, saya pesen cassing galaxy a12 yang datang barang nya beda seri...mohon diteliti lagi sebelum dikemas",4,2026-03-03 00:33:55
Pengguna Google,Oooku,4,2026-03-03 00:30:45
Pengguna Google,sangat membantu,5,2026-03-03 00:29:27
Pengguna Google,Shopee keren bgt.....,5,2026-03-03 00:27:39
Pengguna Google,"semenjak chatnya pake ai.. penjual jd males balas chat, dan tidak pernah ditanggapi dengan benar",1,2026-03-03 00:27:31
Pengguna Google,shiiippp,5,2026-03-03 00:24:50
Pengguna Google,"saya sangat senang dengan aplikasi shopee ini sangat membantu banget, karena kalau beli di pasar selalu kedluduk karna saya gak bisa nawar... pokoknya membantu banget shopee ini...terus enak banget karena ada panduan nomernya jadi ukuran pas di anak gak kebesaran dan gak kekecilan pokoknya sipp deh...love you shopee terimakasih sudah membantu kami dan harganya pun murah murah",5,2026-03-03 00:24:06
Pengguna Google,kelas king 👽,5,2026-03-03 00:23:21
Pengguna Google,"selama ad shopee udh gk pernh nama nya belanja ke pasar lagi karna semua lengkap di sini sampai sabun , skincare sama kebutuhan dapur semua ada , sumpah shoppee jadi buat aku mager kluar rumah 🤣🤣",5,2026-03-03 00:18:15
Pengguna Google,"jelek,pas kalau dikasih bintang 1,logika saja pengiriman dari batang DC ke bawang itu paling lama 6 jam,tapi entah kenapa sampai 4 hari,itu lewatnya muter dulu ke luar Jawa atau bagaimana,juga dari pihak cs kebanyakan janji,yang katanya mau di follow up lah,di push lah tapi hasilnya nol, pengiriman tetap super lambat,ditelpon pihak cs yang katanya dapat kompensasi voucher belanja 100 ribu juga gak ada sama sekali,payah",1,2026-03-03 00:17:57
Pengguna Google,okokok,5,2026-03-03 00:17:54
Pengguna Google,aplikasi nya bagus,5,2026-03-03 00:13:14
Pengguna Google,tempat belanja barang paling recomended,5,2026-03-03 00:11:00
Pengguna Google,suna sana shoppe mudah,3,2026-03-03 00:09:31
Pengguna Google,di shopi banyak diskon dan murah murah kalok beli barang,5,2026-03-03 00:07:03
Pengguna Google,cepat dan mudah,5,2026-03-03 00:05:59
Pengguna Google,"sdh bagus utk belanja banyak diskon, tapi Spinjam sekarang pakai bunga harian tinggi banget 0,13% per hari, kalau aku mending 1,95% per bulan kyk kemarin2... jadinya aku batal deh ajukan pinjaman, krn bunganya menakutkan😆",2,2026-03-03 00:04:49
Pengguna Google,Pengalaman berbelanja online yang cukup baik,5,2026-03-03 00:04:47
Pengguna Google,"kalau gak lewat sini gak bakal di denger, elu kalau ngadin event produk RP1, buat apa hah? Terus Voucher diskon 50% buat apa? buah gaya gayaan, gak berguna banget, spesial ramadhan, masa baru mulai langsung habis, elu scam yaa? iPhone RP1, semua program elu itu gak berguna, cuma ngeberatin aplikasi, ohh ya satu lagi untuk game game receh elu itu apa? gak berguna kami instal shopee buat belanja bukan buat main game, yg berguna di shopee cuma program gratis ongkirnya doang",1,2026-03-03 00:04:42
Pengguna Google,belanja mudah,5,2026-03-03 00:04:31
Pengguna Google,belanja lebih murah dan hemat di shopee,5,2026-03-03 00:03:48
Pengguna Google,puas belanjanya udh sama pelangga setia,5,2026-03-03 00:03:34
Pengguna Google,"Belanja di shopee, aku bisa cari uang.",5,2026-03-03 00:01:16
Pengguna Google,ini bagus untuk belanja barang,5,2026-03-02 23:59:10
Pengguna Google,jujur ekspedisi spx lelet banget.,2,2026-03-02 23:57:14
Pengguna Google,barang murah,5,2026-03-02 23:56:20
Pengguna Google,mantap,5,2026-03-02 23:56:07
Pengguna Google,udah seminggu paket ketahan di semarang DC tapi pihak shopee tidak cepat respon,1,2026-03-02 23:54:39
Pengguna Google,ko aq skrg GK bsa cod LGI payah soffi,5,2026-03-02 23:53:55
Pengguna Google,luar biasa,5,2026-03-02 23:53:13
Pengguna Google,pegiriman sangat cepat,5,2026-03-02 23:52:01
Pengguna Google,memilih memakai Shopee ini layanan nya baik,5,2026-03-02 23:51:36
Pengguna Google,"Pliss hilangin ""SUBTOTAL UKURAN KHUSUS"" gila beli diapers anak aja ""SUBTOTAL UKURAN KHUSUS NYA 85K""👎🏻👎🏻👎🏻👎🏻",1,2026-03-02 23:51:03
Pengguna Google,oke bagus,5,2026-03-02 23:49:41
Pengguna Google,apk ini bagus banget buat belanja.tapi sayng akun AQ sekarang gak bisa klaim koin saat nonton live,4,2026-03-02 23:49:01
Pengguna Google,membantu,4,2026-03-02 23:48:07
Pengguna Google,"Banyak Scam, Cuman Hampir Semua Pembelianku Normal Dan Baik",5,2026-03-02 23:47:52
Pengguna Google,"bgus bngt, m nabung lgi aaah, biar bnyk",3,2026-03-02 23:47:34
Pengguna Google,saya kecewa gak bisa lagi cod,3,2026-03-02 23:47:11
Pengguna Google,bug shaer lok lokasi aplikasinya,5,2026-03-02 23:44:12
Pengguna Google,"koinku kenapa tidak bisa diklik,butuh konfirmasi dari shopee,mohon perbaikan,trimkasih",2,2026-03-02 23:43:13
Pengguna Google,memuaskan,5,2026-03-02 23:39:52
Pengguna Google,"saya sangat kecewa sama pihak shopee berapa kali komplen masalah kuril dan bukan satu dua kali saja. solusi ny kta nya mau di bantu manah ? tdk ada ke jelasan yg pasti. , kuril udh ga bener masih di pertahankan. setidak ny di trening lagi kuril nya , bukan saya saja mungkin di luar Sanah juga banyak yg komplen tentang masah kuril.gong ny kuril minta TF dulu kalau mau paket di krim cepat , padahal tertulis COD , kalau penipuan siapa yg mau tnggung jawab , sy putus kn TDK memakai lagi shope",1,2026-03-02 23:37:58
Pengguna Google,"sebuah platform yg rekomen baget , fast respond dan bertanggung jawab, banyak pilihan toko serta metode pembayaran.... sangat puas hampir 90%belanjku disini👍👍👍",5,2026-03-02 23:37:32
Pengguna Google,mantap apk mantap respon cepat. saran aja kalau misal ada pembayaran setengah-setengah misal cuma punya saldo berapa nanti kurangnya di cod. pasti makin mantap. lanjutkan,5,2026-03-02 23:35:51
Pengguna Google,ok,5,2026-03-02 23:33:03
Pengguna Google,"tempat saya belanja sambil rebahan,ngopi scroll dan CO deh...",5,2026-03-02 23:31:12
Pengguna Google,jelek nya.. estimasi sering bertambah.. kenapa di tambah.. agar bonus keterlambatan tidak bisa kita dapatkan.. permainan expedisi,2,2026-03-02 23:21:02
Pengguna Google,Sangat bermanfaat,5,2026-03-02 23:20:04
Pengguna Google,lain waktu sy belanja disini kata nya siti hawa ok lah drp di laz..,5,2026-03-02 23:17:28
Pengguna Google,"shoppe payah banget , pesanan ku banyak yg di cancel2 gk jelasss!! padahal udh mau sampe juga balik lagi ke pembeli",1,2026-03-02 23:13:27
Pengguna Google,Saya sangat suka dengan aplikasi ini belanja gampang dan gak ribet,5,2026-03-02 23:11:08
Pengguna Google,"pihak shopee , tolong iklan kalian di kondisikan , jangan terlalu memaksa kami untuk membuka aplikasi kalian , saya selalu menemukan iklan apk shoppe yang terlalu memaksa kami untuk membuka apk nya , ini mengganggu , semoga apk kalian tutup .",1,2026-03-02 23:07:06
Pengguna Google,bagus,4,2026-03-02 23:04:22
Pengguna Google,bagus sekali aplikasinya,5,2026-03-02 23:01:17
Pengguna Google,"apk dah bagus banyak promonya tetapi yg sy tidak begitu suka nyaman jasa pengirimannya terlalu lama ,sy mohon jasa pengirimannya di usahakan jangan mengecewakan konsumen.",2,2026-03-02 22:56:47
