userName,content,score,at,text_token,text_stopword,text_stemmed,clean_text,polarity_score,polarity
Pengguna Google,paylater di bekukan tanpa ada kejelasan padhl gk ada tunggakan aplikasi gk jelas,1,2026-03-05 08:35:59,"['paylater', 'di', 'bekukan', 'tanpa', 'ada', 'kejelasan', 'padhl', 'gk', 'ada', 'tunggakan', 'aplikasi', 'gk', 'jelas']","['paylater', 'bekukan', 'kejelasan', 'padhl', 'gk', 'tunggakan', 'aplikasi', 'gk']",paylater beku jelas padhl gk tunggak aplikasi gk,paylater beku jelas padhl gk tunggak aplikasi gk,4.0,positif
Pengguna Google,tolong ya shopee setiap mau buka aplikasi lain kenapa muncul iklan shopee terusss kan orang jadi terganggu ya tau shopee mempermudah kita untuk berbelanja online cuman kalau keseringan ya orang juga muakk terima kasih,1,2026-02-23 02:20:39,"['tolong', 'ya', 'shopee', 'setiap', 'mau', 'buka', 'aplikasi', 'lain', 'kenapa', 'muncul', 'iklan', 'shopee', 'terusss', 'kan', 'orang', 'jadi', 'terganggu', 'ya', 'tau', 'shopee', 'mempermudah', 'kita', 'untuk', 'berbelanja', 'online', 'cuman', 'kalau', 'keseringan', 'ya', 'orang', 'juga', 'muakk', 'terima', 'kasih']","['tolong', 'shopee', 'buka', 'aplikasi', 'muncul', 'iklan', 'shopee', 'terusss', 'orang', 'terganggu', 'tau', 'shopee', 'mempermudah', 'berbelanja', 'online', 'cuman', 'keseringan', 'orang', 'muakk', 'terima', 'kasih']",tolong shopee buka aplikasi muncul iklan shopee terusss orang ganggu tau shopee mudah belanja online cuman sering orang muakk terima kasih,tolong shopee buka aplikasi muncul iklan shopee terusss orang ganggu tau shopee mudah belanja online cuman sering orang muakk terima kasih,0.0,netral
Pengguna Google,shopy memper mudah belanja onlen,5,2026-03-01 10:53:49,"['shopy', 'memper', 'mudah', 'belanja', 'onlen']","['shopy', 'memper', 'mudah', 'belanja', 'onlen']",shopy memper mudah belanja onlen,shopy memper mudah belanja onlen,0.0,netral
Pengguna Google,good,5,2026-03-02 12:54:59,['good'],['good'],good,good,5.0,positif
Pengguna Google,mantaaaaaap,5,2026-03-03 20:58:32,['mantaaaaaap'],['mantaaaaaap'],mantaaaaaap,mantaaaaaap,0.0,netral
Pengguna Google,bagus,5,2026-02-24 12:04:55,['bagus'],['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,sangat membantu disaat toko terdekat tidak memiliki barang yaang kita butuhkan,5,2026-02-28 08:40:12,"['sangat', 'membantu', 'disaat', 'toko', 'terdekat', 'tidak', 'memiliki', 'barang', 'yaang', 'kita', 'butuhkan']","['membantu', 'disaat', 'toko', 'terdekat', 'memiliki', 'barang', 'yaang', 'butuhkan']",bantu saat toko dekat milik barang yaang butuh,bantu saat toko dekat milik barang yaang butuh,-8.0,negatif
Pengguna Google,gak bisa buka profile sm skali pdhl internet lncr dan update aplikasi sy tggu smpe xjam sama aj,4,2026-02-24 07:14:42,"['gak', 'bisa', 'buka', 'profile', 'sm', 'skali', 'pdhl', 'internet', 'lncr', 'dan', 'update', 'aplikasi', 'sy', 'tggu', 'smpe', 'xjam', 'sama', 'aj']","['buka', 'profile', 'sm', 'skali', 'pdhl', 'internet', 'lncr', 'update', 'aplikasi', 'sy', 'tggu', 'smpe', 'xjam', 'aj']",buka profile sm skali pdhl internet lncr update aplikasi sy tggu smpe xjam aj,buka profile sm skali pdhl internet lncr update aplikasi sy tggu smpe xjam aj,3.0,positif
Pengguna Google,the beast,5,2026-03-03 23:33:52,"['the', 'beast']",['beast'],beast,beast,0.0,netral
Pengguna Google,spx kencong ekspedisi sampah suka nimbun paket menundanunda pengiriman laporan ke shopee nggak di gubris,1,2026-02-26 10:30:54,"['spx', 'kencong', 'ekspedisi', 'sampah', 'suka', 'nimbun', 'paket', 'menundanunda', 'pengiriman', 'laporan', 'ke', 'shopee', 'nggak', 'di', 'gubris']","['spx', 'kencong', 'ekspedisi', 'sampah', 'suka', 'nimbun', 'paket', 'menundanunda', 'pengiriman', 'laporan', 'shopee', 'nggak', 'gubris']",spx kencong ekspedisi sampah suka nimbun paket menundanunda kirim lapor shopee nggak gubris,spx kencong ekspedisi sampah suka nimbun paket menundanunda kirim lapor shopee nggak gubris,4.0,positif
Pengguna Google,sangat bagus,5,2026-03-06 06:42:34,"['sangat', 'bagus']",['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,puas banget belanja di shopee selain murah barangnya juga bagus sering dpt gratis ongkir pula,5,2026-03-03 04:25:58,"['puas', 'banget', 'belanja', 'di', 'shopee', 'selain', 'murah', 'barangnya', 'juga', 'bagus', 'sering', 'dpt', 'gratis', 'ongkir', 'pula']","['puas', 'banget', 'belanja', 'shopee', 'murah', 'barangnya', 'bagus', 'dpt', 'gratis', 'ongkir']",puas banget belanja shopee murah barang bagus dpt gratis ongkir,puas banget belanja shopee murah barang bagus dpt gratis ongkir,7.0,positif
Pengguna Google,mantap poull deh kalo soal aplikasi inii,5,2026-03-04 02:40:19,"['mantap', 'poull', 'deh', 'kalo', 'soal', 'aplikasi', 'inii']","['mantap', 'poull', 'deh', 'kalo', 'aplikasi', 'inii']",mantap poull deh kalo aplikasi ini,mantap poull deh kalo aplikasi ini,6.0,positif
Pengguna Google,nekony pelit,2,2026-02-25 06:13:16,"['nekony', 'pelit']","['nekony', 'pelit']",nekony pelit,nekony pelit,-1.0,negatif
Pengguna Google,akhir² ini banyak pengiriman dari arah surabaya luama bangetttt sampe seminggu lebih stuck di satu tempat ngerugiin pedagang banget tolong segera ditindaklanjuti soalnya saya mendengar hal yang sama dari teman yang lain,1,2026-03-01 00:40:20,"['akhir²', 'ini', 'banyak', 'pengiriman', 'dari', 'arah', 'surabaya', 'luama', 'bangetttt', 'sampe', 'seminggu', 'lebih', 'stuck', 'di', 'satu', 'tempat', 'ngerugiin', 'pedagang', 'banget', 'tolong', 'segera', 'ditindaklanjuti', 'soalnya', 'saya', 'mendengar', 'hal', 'yang', 'sama', 'dari', 'teman', 'yang', 'lain']","['akhir²', 'pengiriman', 'arah', 'surabaya', 'luama', 'bangetttt', 'sampe', 'seminggu', 'stuck', 'ngerugiin', 'pedagang', 'banget', 'tolong', 'ditindaklanjuti', 'mendengar', 'teman']",akhir kirim arah surabaya luama bangetttt sampe minggu stuck ngerugiin dagang banget tolong ditindaklanjuti dengar teman,akhir kirim arah surabaya luama bangetttt sampe minggu stuck ngerugiin dagang banget tolong ditindaklanjuti dengar teman,1.0,positif
Pengguna Google,pelayanan bagus cepat terpecaya,5,2026-02-26 21:39:33,"['pelayanan', 'bagus', 'cepat', 'terpecaya']","['pelayanan', 'bagus', 'cepat', 'terpecaya']",layan bagus cepat terpecaya,layan bagus cepat terpecaya,-1.0,negatif
Pengguna Google,apaan ni tiba saldo gw di potong saldo gw gocap tiba sisah lu yang bener lah dengan alesan anda memiliki tunggakan saldo driver padahal saldo driver gw kaga ada minus nya lu ngambil duit ribu satu orang di kalih juta an orang udh kaya ni aplikasi,1,2026-03-01 14:59:59,"['apaan', 'ni', 'tiba', 'saldo', 'gw', 'di', 'potong', 'saldo', 'gw', 'gocap', 'tiba', 'sisah', 'lu', 'yang', 'bener', 'lah', 'dengan', 'alesan', 'anda', 'memiliki', 'tunggakan', 'saldo', 'driver', 'padahal', 'saldo', 'driver', 'gw', 'kaga', 'ada', 'minus', 'nya', 'lu', 'ngambil', 'duit', 'ribu', 'satu', 'orang', 'di', 'kalih', 'juta', 'an', 'orang', 'udh', 'kaya', 'ni', 'aplikasi']","['ni', 'saldo', 'gw', 'potong', 'saldo', 'gw', 'gocap', 'sisah', 'lu', 'bener', 'alesan', 'memiliki', 'tunggakan', 'saldo', 'driver', 'saldo', 'driver', 'gw', 'kaga', 'minus', 'lu', 'ngambil', 'duit', 'ribu', 'orang', 'kalih', 'juta', 'orang', 'udh', 'kaya', 'ni', 'aplikasi']",ni saldo gw potong saldo gw gocap sisah lu bener alesan milik tunggak saldo driver saldo driver gw kaga minus lu ngambil duit ribu orang kalih juta orang udh kaya ni aplikasi,ni saldo gw potong saldo gw gocap sisah lu bener alesan milik tunggak saldo driver saldo driver gw kaga minus lu ngambil duit ribu orang kalih juta orang udh kaya ni aplikasi,14.0,positif
Pengguna Google,nggak suka banget sama ni aplikasi,1,2026-03-02 08:14:17,"['nggak', 'suka', 'banget', 'sama', 'ni', 'aplikasi']","['nggak', 'suka', 'banget', 'ni', 'aplikasi']",nggak suka banget ni aplikasi,nggak suka banget ni aplikasi,3.0,positif
Pengguna Google,semua barang datang sesuai dengan yang di orderpengiriman cukup cepat untuk daerah sulawesi utara kota bitung kurirnya ramah sangat puas belanja di shopee,5,2026-03-04 08:59:26,"['semua', 'barang', 'datang', 'sesuai', 'dengan', 'yang', 'di', 'orderpengiriman', 'cukup', 'cepat', 'untuk', 'daerah', 'sulawesi', 'utara', 'kota', 'bitung', 'kurirnya', 'ramah', 'sangat', 'puas', 'belanja', 'di', 'shopee']","['barang', 'sesuai', 'orderpengiriman', 'cepat', 'daerah', 'sulawesi', 'utara', 'kota', 'bitung', 'kurirnya', 'ramah', 'puas', 'belanja', 'shopee']",barang sesuai orderpengiriman cepat daerah sulawesi utara kota bitung kurir ramah puas belanja shopee,barang sesuai orderpengiriman cepat daerah sulawesi utara kota bitung kurir ramah puas belanja shopee,6.0,positif
Pengguna Google,perfect,5,2026-03-01 06:16:50,['perfect'],['perfect'],perfect,perfect,0.0,netral
Pengguna Google,sangat membantu,5,2026-02-24 21:05:05,"['sangat', 'membantu']",['membantu'],bantu,bantu,-1.0,negatif
Pengguna Google,bagus,5,2026-02-23 00:57:57,['bagus'],['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,shopee gak jelas,1,2026-02-26 05:53:33,"['shopee', 'gak', 'jelas']",['shopee'],shopee,shopee,0.0,netral
Pengguna Google,sekarang semenjak pakai ekspedisi spxbarang nya sering mundur tidak tepat waktu atau tidak barang yang datang hancur,2,2026-03-03 09:31:31,"['sekarang', 'semenjak', 'pakai', 'ekspedisi', 'spxbarang', 'nya', 'sering', 'mundur', 'tidak', 'tepat', 'waktu', 'atau', 'tidak', 'barang', 'yang', 'datang', 'hancur']","['semenjak', 'pakai', 'ekspedisi', 'spxbarang', 'mundur', 'barang', 'hancur']",semenjak pakai ekspedisi spxbarang mundur barang hancur,semenjak pakai ekspedisi spxbarang mundur barang hancur,0.0,netral
Pengguna Google,kecewa sama shopee sekarang karena pengiriman hanya pakai spx tidak ada opsi lain sehingga sudah minggu paket saya tidak sampaisampai padahal butuhnya cepet akhirnya saya batalkan saja tidak peduli alasan apapun,1,2026-03-02 02:25:12,"['kecewa', 'sama', 'shopee', 'sekarang', 'karena', 'pengiriman', 'hanya', 'pakai', 'spx', 'tidak', 'ada', 'opsi', 'lain', 'sehingga', 'sudah', 'minggu', 'paket', 'saya', 'tidak', 'sampaisampai', 'padahal', 'butuhnya', 'cepet', 'akhirnya', 'saya', 'batalkan', 'saja', 'tidak', 'peduli', 'alasan', 'apapun']","['kecewa', 'shopee', 'pengiriman', 'pakai', 'spx', 'opsi', 'minggu', 'paket', 'sampaisampai', 'butuhnya', 'cepet', 'batalkan', 'peduli', 'alasan', 'apapun']",kecewa shopee kirim pakai spx opsi minggu paket sampaisampai butuh cepet batal peduli alas apa,kecewa shopee kirim pakai spx opsi minggu paket sampaisampai butuh cepet batal peduli alas apa,-5.0,negatif
Pengguna Google,aplikasinya sih lumayan bagus cuma masalahnya adalah kurirnya yang mengantarkan paket terlalu lama sampai ke tujuan,2,2026-03-03 08:56:34,"['aplikasinya', 'sih', 'lumayan', 'bagus', 'cuma', 'masalahnya', 'adalah', 'kurirnya', 'yang', 'mengantarkan', 'paket', 'terlalu', 'lama', 'sampai', 'ke', 'tujuan']","['aplikasinya', 'lumayan', 'bagus', 'kurirnya', 'mengantarkan', 'paket', 'tujuan']",aplikasi lumayan bagus kurir antar paket tuju,aplikasi lumayan bagus kurir antar paket tuju,4.0,positif
Pengguna Google,kurangkurangi iklan hape orang sampe ngelek gara iklan shopee yang terlalu maksa,2,2026-03-03 11:37:31,"['kurangkurangi', 'iklan', 'hape', 'orang', 'sampe', 'ngelek', 'gara', 'iklan', 'shopee', 'yang', 'terlalu', 'maksa']","['kurangkurangi', 'iklan', 'hape', 'orang', 'sampe', 'ngelek', 'gara', 'iklan', 'shopee', 'maksa']",kurangkurangi iklan hape orang sampe ngelek gara iklan shopee maksa,kurangkurangi iklan hape orang sampe ngelek gara iklan shopee maksa,-9.0,negatif
Pengguna Google,sopiee busuk pengiriman lambat,1,2026-02-26 06:31:30,"['sopiee', 'busuk', 'pengiriman', 'lambat']","['sopiee', 'busuk', 'pengiriman', 'lambat']",sopiee busuk kirim lambat,sopiee busuk kirim lambat,-4.0,negatif
Pengguna Google,menyala,5,2026-03-03 04:10:44,['menyala'],['menyala'],nyala,nyala,0.0,netral
Pengguna Google,barangok pelayananok,5,2026-03-04 15:43:28,"['barangok', 'pelayananok']","['barangok', 'pelayananok']",barangok pelayananok,barangok pelayananok,0.0,netral
Pengguna Google,kesel banget tiap mau capit koin pasti gagal terus padahal udah ke capit loh mampus kukasih bintang yaa sering banget soalnya,1,2026-02-24 05:57:26,"['kesel', 'banget', 'tiap', 'mau', 'capit', 'koin', 'pasti', 'gagal', 'terus', 'padahal', 'udah', 'ke', 'capit', 'loh', 'mampus', 'kukasih', 'bintang', 'yaa', 'sering', 'banget', 'soalnya']","['kesel', 'banget', 'capit', 'koin', 'gagal', 'udah', 'capit', 'mampus', 'kukasih', 'bintang', 'banget']",kesel banget capit koin gagal udah capit mampus kasih bintang banget,kesel banget capit koin gagal udah capit mampus kasih bintang banget,-17.0,negatif
Pengguna Google,mantap praktis untuk pembelian dalam bentuk apapun,5,2026-02-27 06:18:21,"['mantap', 'praktis', 'untuk', 'pembelian', 'dalam', 'bentuk', 'apapun']","['mantap', 'praktis', 'pembelian', 'bentuk', 'apapun']",mantap praktis beli bentuk apa,mantap praktis beli bentuk apa,7.0,positif
Pengguna Google,bagus,5,2026-03-02 22:08:13,['bagus'],['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,rekomended,5,2026-03-02 03:59:51,['rekomended'],['rekomended'],rekomended,rekomended,0.0,netral
Pengguna Google,ini masih pertengahan puasa tapi pihak spx sudah overload dan cara penangan cs shope kurang memuaskan,2,2026-03-06 12:00:18,"['ini', 'masih', 'pertengahan', 'puasa', 'tapi', 'pihak', 'spx', 'sudah', 'overload', 'dan', 'cara', 'penangan', 'cs', 'shope', 'kurang', 'memuaskan']","['pertengahan', 'puasa', 'spx', 'overload', 'penangan', 'cs', 'shope', 'memuaskan']",tengah puasa spx overload nang cs shope muas,tengah puasa spx overload nang cs shope muas,0.0,netral
Pengguna Google,bug,1,2026-02-28 04:56:11,['bug'],['bug'],bug,bug,0.0,netral
Pengguna Google,baguuus,5,2026-02-24 01:08:39,['baguuus'],['baguuus'],baguuus,baguuus,0.0,netral
Pengguna Google,mantab,5,2026-03-02 04:14:42,['mantab'],['mantab'],mantab,mantab,0.0,netral
Pengguna Google,masih mencob,5,2026-02-23 14:13:05,"['masih', 'mencob']",['mencob'],mencob,mencob,0.0,netral
Pengguna Google,sangat bermanfaat,5,2026-02-24 05:40:03,"['sangat', 'bermanfaat']",['bermanfaat'],manfaat,manfaat,5.0,positif
Pengguna Google,tap,5,2026-03-01 23:29:39,['tap'],['tap'],tap,tap,0.0,netral
Pengguna Google,alhamdulillah shopee tidak mengecewakan order di shopeebarang dari yang murah dan mahal ada semua di sini terimakasih shopee,5,2026-03-01 21:07:54,"['alhamdulillah', 'shopee', 'tidak', 'mengecewakan', 'order', 'di', 'shopeebarang', 'dari', 'yang', 'murah', 'dan', 'mahal', 'ada', 'semua', 'di', 'sini', 'terimakasih', 'shopee']","['alhamdulillah', 'shopee', 'mengecewakan', 'order', 'shopeebarang', 'murah', 'mahal', 'terimakasih', 'shopee']",alhamdulillah shopee kecewa order shopeebarang murah mahal terimakasih shopee,alhamdulillah shopee kecewa order shopeebarang murah mahal terimakasih shopee,9.0,positif
Pengguna Google,kenapa spinjam saya belum bisa digunakan,2,2026-02-23 15:04:05,"['kenapa', 'spinjam', 'saya', 'belum', 'bisa', 'digunakan']",['spinjam'],spinjam,spinjam,0.0,netral
Pengguna Google,puasssssssss,5,2026-02-27 10:11:49,['puasssssssss'],['puasssssssss'],puasssssssss,puasssssssss,0.0,netral
Pengguna Google,bagus sihtpi sdh berulang kali saya dftar spaylater mau buat cicilan nggak bisa,2,2026-02-28 12:57:18,"['bagus', 'sihtpi', 'sdh', 'berulang', 'kali', 'saya', 'dftar', 'spaylater', 'mau', 'buat', 'cicilan', 'nggak', 'bisa']","['bagus', 'sihtpi', 'sdh', 'berulang', 'kali', 'dftar', 'spaylater', 'cicilan', 'nggak']",bagus sihtpi sdh ulang kali dftar spaylater cicil nggak,bagus sihtpi sdh ulang kali dftar spaylater cicil nggak,-3.0,negatif
Pengguna Google,sangat membantu produknya bagus bagus,5,2026-03-05 01:42:29,"['sangat', 'membantu', 'produknya', 'bagus', 'bagus']","['membantu', 'produknya', 'bagus', 'bagus']",bantu produk bagus bagus,bantu produk bagus bagus,0.0,netral
Pengguna Google,mantap,5,2026-03-06 12:48:23,['mantap'],['mantap'],mantap,mantap,3.0,positif
Pengguna Google,sangat bagus,5,2026-03-05 20:17:25,"['sangat', 'bagus']",['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,mantaf,5,2026-02-23 17:43:45,['mantaf'],['mantaf'],mantaf,mantaf,0.0,netral
Pengguna Google,ga bisa di buka,1,2026-03-01 05:00:04,"['ga', 'bisa', 'di', 'buka']",['buka'],buka,buka,0.0,netral
Pengguna Google,bintang untuk kepuasan belanja disini sisanya kalo spaylater sama spinjam sudah aktif,5,2026-03-02 07:44:13,"['bintang', 'untuk', 'kepuasan', 'belanja', 'disini', 'sisanya', 'kalo', 'spaylater', 'sama', 'spinjam', 'sudah', 'aktif']","['bintang', 'kepuasan', 'belanja', 'sisanya', 'kalo', 'spaylater', 'spinjam', 'aktif']",bintang puas belanja sisa kalo spaylater spinjam aktif,bintang puas belanja sisa kalo spaylater spinjam aktif,-3.0,negatif
Pengguna Google,shoopee is the best,4,2026-02-28 14:31:30,"['shoopee', 'is', 'the', 'best']","['shoopee', 'best']",shoopee best,shoopee best,0.0,netral
Pengguna Google,shopee sangat kosisten,5,2026-03-01 07:10:30,"['shopee', 'sangat', 'kosisten']","['shopee', 'kosisten']",shopee kosisten,shopee kosisten,0.0,netral
Pengguna Google,mantab,5,2026-03-03 12:46:31,['mantab'],['mantab'],mantab,mantab,0.0,netral
Pengguna Google,pengiriman lama paling lama dari pada aplikasi yang lain,1,2026-03-01 04:16:12,"['pengiriman', 'lama', 'paling', 'lama', 'dari', 'pada', 'aplikasi', 'yang', 'lain']","['pengiriman', 'aplikasi']",kirim aplikasi,kirim aplikasi,5.0,positif
Pengguna Google,kurir spx gajelas semua,1,2026-03-01 10:36:40,"['kurir', 'spx', 'gajelas', 'semua']","['kurir', 'spx', 'gajelas']",kurir spx gajelas,kurir spx gajelas,0.0,netral
Pengguna Google,bulan ramadhan th ini shopee baik banget kasih promo belanja hampir sebulan dengan gebrakannya alhamdulillah terbantu dengan semua itu tapi yang bikin sedih padahal baru gabung program vip program diskon bulan ramadhan potongan k hilang deh mulai hari ini jangan pelit donk shopee kan kita setia belanja hanya lewat toko orens bukan toko hijau dan toko merahhehehe,5,2026-03-04 02:49:03,"['bulan', 'ramadhan', 'th', 'ini', 'shopee', 'baik', 'banget', 'kasih', 'promo', 'belanja', 'hampir', 'sebulan', 'dengan', 'gebrakannya', 'alhamdulillah', 'terbantu', 'dengan', 'semua', 'itu', 'tapi', 'yang', 'bikin', 'sedih', 'padahal', 'baru', 'gabung', 'program', 'vip', 'program', 'diskon', 'bulan', 'ramadhan', 'potongan', 'k', 'hilang', 'deh', 'mulai', 'hari', 'ini', 'jangan', 'pelit', 'donk', 'shopee', 'kan', 'kita', 'setia', 'belanja', 'hanya', 'lewat', 'toko', 'orens', 'bukan', 'toko', 'hijau', 'dan', 'toko', 'merahhehehe']","['ramadhan', 'th', 'shopee', 'banget', 'kasih', 'promo', 'belanja', 'sebulan', 'gebrakannya', 'alhamdulillah', 'terbantu', 'bikin', 'sedih', 'gabung', 'program', 'vip', 'program', 'diskon', 'ramadhan', 'potongan', 'k', 'hilang', 'deh', 'pelit', 'donk', 'shopee', 'setia', 'belanja', 'toko', 'orens', 'toko', 'hijau', 'toko', 'merahhehehe']",ramadhan th shopee banget kasih promo belanja bulan gebrak alhamdulillah bantu bikin sedih gabung program vip program diskon ramadhan potong k hilang deh pelit donk shopee setia belanja toko orens toko hijau toko merahhehehe,ramadhan th shopee banget kasih promo belanja bulan gebrak alhamdulillah bantu bikin sedih gabung program vip program diskon ramadhan potong k hilang deh pelit donk shopee setia belanja toko orens toko hijau toko merahhehehe,-7.0,negatif
Pengguna Google,tidak pernah kecewa belanja di sini,5,2026-03-02 08:48:21,"['tidak', 'pernah', 'kecewa', 'belanja', 'di', 'sini']","['kecewa', 'belanja']",kecewa belanja,kecewa belanja,-4.0,negatif
Pengguna Google,belanja gak ribetbisa lanjutin aktivitas harian tanpa harus jalan ke mall solnya aku paling males jalan jalan,5,2026-03-03 15:11:25,"['belanja', 'gak', 'ribetbisa', 'lanjutin', 'aktivitas', 'harian', 'tanpa', 'harus', 'jalan', 'ke', 'mall', 'solnya', 'aku', 'paling', 'males', 'jalan', 'jalan']","['belanja', 'ribetbisa', 'lanjutin', 'aktivitas', 'harian', 'jalan', 'mall', 'solnya', 'males', 'jalan', 'jalan']",belanja ribetbisa lanjutin aktivitas hari jalan mall sol males jalan jalan,belanja ribetbisa lanjutin aktivitas hari jalan mall sol males jalan jalan,-5.0,negatif
